texto,categoria,metadados_json
Diagnóstico CID-10 código J450: Asma predominantemente alérgica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J450""}"
Diagnóstico CID-10 código J458: Asma mista.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J458""}"
Diagnóstico CID-10 código J459: Asma não especificada.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J459""}"
Diagnóstico CID-10 código J46: Estado de mal asmático.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J46""}"
Diagnóstico CID-10 código J47: Bronquectasia.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J47""}"
Diagnóstico CID-10 código J690: Pneumonite devida a alimento ou vômito.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J690""}"
Diagnóstico CID-10 código J80: Síndrome do desconforto respiratório do adulto.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J80""}"
"Diagnóstico CID-10 código J81: Edema pulmonar, não especificado de outra forma.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J81""}"
Diagnóstico CID-10 código J841: Outras doenças pulmonares intersticiais com fibrose.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J841""}"
Diagnóstico CID-10 código J849: Doença pulmonar intersticial não especificadas.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J849""}"
Diagnóstico CID-10 código J869: Piotórax sem fístula.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J869""}"
Diagnóstico CID-10 código J90: Derrame pleural não classificado em outra parte.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J90""}"
Diagnóstico CID-10 código J91: Derrame pleural em afecções classificadas em outra parte.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J91""}"
"Diagnóstico CID-10 código J930: Pneumotórax de tensão, espontâneo.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J930""}"
Diagnóstico CID-10 código J931: Outras formas de pneumotórax espontâneo.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J931""}"
"Diagnóstico CID-10 código J938: Outros tipos de pneumotórax, especificados.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J938""}"
Diagnóstico CID-10 código J939: Pneumotórax não especificado.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J939""}"
Diagnóstico CID-10 código J942: Hemotórax.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J942""}"
Diagnóstico CID-10 código J950: Mau funcionamento de traqueostomia.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J950""}"
Diagnóstico CID-10 código J955: Estenose subglótica pós-procedimento.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J955""}"
Diagnóstico CID-10 código J958: Outros transtornos respiratórios pós-procedimentos.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J958""}"
Diagnóstico CID-10 código J960: Insuficiência respiratória aguda.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J960""}"
Diagnóstico CID-10 código J961: Insuficiência respiratória crônica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J961""}"
Diagnóstico CID-10 código J969: Insuficiência respiratória não especificada.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J969""}"
Diagnóstico CID-10 código J980: Outras doenças dos brônquios não classificadas em outra parte.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J980""}"
Diagnóstico CID-10 código J984: Outros transtornos pulmonares.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J984""}"
Diagnóstico CID-10 código J988: Outros transtornos respiratórios especificados.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J988""}"
Diagnóstico CID-10 código J989: Transtorno respiratório não especificados.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J989""}"
Diagnóstico CID-10 código J998: Transtornos respiratórios em outras doenças classificadas em outra parte.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""J998""}"
Diagnóstico CID-10 código K010: Dentes inclusos.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K010""}"
Diagnóstico CID-10 código K020: Cáries limitadas ao esmalte.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K020""}"
Diagnóstico CID-10 código K021: Cáries da dentina.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K021""}"
Diagnóstico CID-10 código K028: Outras cáries dentárias.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K028""}"
Diagnóstico CID-10 código K047: Abscesso periapical sem fístula.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K047""}"
Diagnóstico CID-10 código K048: Cisto radicular.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K048""}"
"Diagnóstico CID-10 código K056: Doença periodontal, sem outra especificação.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K056""}"
Diagnóstico CID-10 código K069: Transtorno da gengiva e do rebordo alveolar sem dentes sem outra especificação.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K069""}"
Diagnóstico CID-10 código K071: Anomalias da relação entre a mandíbula com a base do crânio.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K071""}"
Diagnóstico CID-10 código K072: Anomalias da relação entre as arcadas dentárias.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K072""}"
Diagnóstico CID-10 código K090: Cistos odontogênicos de desenvolvimento.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K090""}"
Diagnóstico CID-10 código K102: Afecções inflamatórias dos maxilares.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K102""}"
Diagnóstico CID-10 código K108: Outras doenças especificadas dos maxilares.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K108""}"
Diagnóstico CID-10 código K118: Outras doenças das glândulas salivares.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K118""}"
Diagnóstico CID-10 código K122: Celulite e abscesso da boca.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K122""}"
Diagnóstico CID-10 código K137: Outras lesões e as não especificadas da mucosa oral.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K137""}"
Diagnóstico CID-10 código K20: Esofagite.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K20""}"
Diagnóstico CID-10 código K210: Doença de refluxo gastroesofágico com esofagite.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K210""}"
Diagnóstico CID-10 código K219: Doença de refluxo gastroesofágico sem esofagite.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K219""}"
Diagnóstico CID-10 código K220: Acalásia do cárdia.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K220""}"
Diagnóstico CID-10 código K222: Obstrução do esôfago.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K222""}"
Diagnóstico CID-10 código K224: Discinesia do esôfago.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K224""}"
"Diagnóstico CID-10 código K229: Doença do esôfago, sem outra especificação.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K229""}"
Diagnóstico CID-10 código K231: Megaesôfago na doença de Chagas.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K231""}"
Diagnóstico CID-10 código K250: Úlcera gástrica - aguda com hemorragia.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K250""}"
Diagnóstico CID-10 código K251: Úlcera gástrica - aguda com perfuração.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K251""}"
"Diagnóstico CID-10 código K259: Úlcera gástrica - não especificada como aguda ou crônica, sem hemorragia ou perfuração.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K259""}"
Diagnóstico CID-10 código K291: Outras gastrites agudas.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K291""}"
Diagnóstico CID-10 código K293: Gastrite superficial crônica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K293""}"
Diagnóstico CID-10 código K296: Outras gastrites.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K296""}"
Diagnóstico CID-10 código K297: Gastrite não especificada.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K297""}"
"Diagnóstico CID-10 código K299: Gastroduodenite, sem outra especificação.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K299""}"
Diagnóstico CID-10 código K30: Dispepsia.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K30""}"
Diagnóstico CID-10 código K310: Dilatação aguda do estômago.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K310""}"
Diagnóstico CID-10 código K318: Outras doenças especificadas do estômago e do duodeno.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K318""}"
"Diagnóstico CID-10 código K319: Doenças do estômago e do duodeno, sem outra especificação.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K319""}"
Diagnóstico CID-10 código K350: Apendicite aguda com peritonite generalizada.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K350""}"
Diagnóstico CID-10 código K351: Apendicite aguda com abscesso peritonial.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K351""}"
Diagnóstico CID-10 código K359: Apendicite aguda sem outra especificação.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K359""}"
Diagnóstico CID-10 código K36: Outras formas de apendicite.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K36""}"
"Diagnóstico CID-10 código K37: Apendicite, sem outras especificações.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K37""}"
Diagnóstico CID-10 código K388: Outras doenças especificadas do apêndice.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K388""}"
"Diagnóstico CID-10 código K389: Doença do apêndice, sem outra especificação.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K389""}"
"Diagnóstico CID-10 código K400: Hérnia inguinal bilateral, com obstrução, sem gangrena.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K400""}"
"Diagnóstico CID-10 código K401: Hérnia inguinal bilateral, com gangrena.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K401""}"
"Diagnóstico CID-10 código K402: Hérnia inguinal bilateral, sem obstrução ou gangrena.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K402""}"
"Diagnóstico CID-10 código K403: Hérnia inguinal unilateral ou não especificada, com obstrução sem gangrena.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K403""}"
"Diagnóstico CID-10 código K404: Hérnia inguinal unilateral ou não especificada, com gangrena.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K404""}"
"Diagnóstico CID-10 código K409: Hérnia inguinal unilateral ou não especificada, sem obstrução ou gangrena.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K409""}"
"Diagnóstico CID-10 código K411: Hérnia femoral bilateral, com gangrena.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K411""}"
"Diagnóstico CID-10 código K419: Hérnia femoral unilateral ou não especificada, sem obstrução ou gangrena.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K419""}"
"Diagnóstico CID-10 código K420: Hérnia umbilical com obstrução, sem gangrena.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K420""}"
Diagnóstico CID-10 código K421: Hérnia umbilical com gangrena.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K421""}"
Diagnóstico CID-10 código K429: Hérnia umbilical sem obstrução ou gangrena.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K429""}"
"Diagnóstico CID-10 código K430: Hérnia ventral com obstrução, sem gangrena.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K430""}"
Diagnóstico CID-10 código K431: Hérnia ventral com gangrena.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K431""}"
Diagnóstico CID-10 código K439: Hérnia ventral sem obstrução ou gangrena.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K439""}"
"Diagnóstico CID-10 código K458: Outras hérnias abdominais especificadas, sem obstrução ou gangrena.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K458""}"
"Diagnóstico CID-10 código K460: Hérnia abdominal não especificada, com obstrução, sem gangrena.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K460""}"
Diagnóstico CID-10 código K461: Hérnia abdominal não especificada com gangrena.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K461""}"
"Diagnóstico CID-10 código K469: Hérnia abdominal não especificada, sem obstrução ou gangrena.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K469""}"
Diagnóstico CID-10 código K500: Doença de Crohn do intestino delgado.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K500""}"
Diagnóstico CID-10 código K501: Doença de Crohn do intestino grosso.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K501""}"
Diagnóstico CID-10 código K509: Doença de Crohn de localização não especificada.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K509""}"
Diagnóstico CID-10 código K510: Enterocolite ulcerativa (crônica).,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K510""}"
"Diagnóstico CID-10 código K519: Colite ulcerativa, sem outra especificação.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K519""}"
Diagnóstico CID-10 código K522: Gastroenterite e colite alérgicas ou ligadas à dieta.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K522""}"
"Diagnóstico CID-10 código K529: Gastroenterite e colite não-infecciosas, não especificadas.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K529""}"
Diagnóstico CID-10 código K550: Transtornos vasculares agudos do intestino.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K550""}"
Diagnóstico CID-10 código K560: Íleo paralítico.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K560""}"
Diagnóstico CID-10 código K562: Volvo.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K562""}"
Diagnóstico CID-10 código K564: Outras obstruções do intestino.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K564""}"
Diagnóstico CID-10 código K565: Aderências intestinais (bridas) com obstrução.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K565""}"
"Diagnóstico CID-10 código K566: Outras formas de obstrução intestinal, e as não especificadas.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K566""}"
Diagnóstico CID-10 código K571: Doença diverticular do intestino delgado sem perfuração ou abscesso.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K571""}"
Diagnóstico CID-10 código K572: Doença diverticular do intestino grosso com perfuração e abscesso.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K572""}"
Diagnóstico CID-10 código K573: Doença diverticular do intestino grosso sem perfuração ou abscesso.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K573""}"
"Diagnóstico CID-10 código K578: Doença diverticular do intestino, de localização não especificada, com perfuração e abscesso.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K578""}"
"Diagnóstico CID-10 código K579: Doença diverticular do intestino, de localização não especificada, sem perfuração ou abscesso.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K579""}"
Diagnóstico CID-10 código K590: Constipação.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K590""}"
Diagnóstico CID-10 código K591: Diarréia funcional.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K591""}"
Diagnóstico CID-10 código K598: Outros transtornos funcionais especificados do intestino.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K598""}"
"Diagnóstico CID-10 código K599: Transtorno intestinal funcional, não especificado.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K599""}"
Diagnóstico CID-10 código K600: Fissura anal aguda.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K600""}"
Diagnóstico CID-10 código K601: Fissura anal crônica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K601""}"
Diagnóstico CID-10 código K603: Fístula anal.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K603""}"
Diagnóstico CID-10 código K605: Fístula anorretal.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K605""}"
Diagnóstico CID-10 código K610: Abscesso anal.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K610""}"
Diagnóstico CID-10 código K612: Abscesso anorretal.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K612""}"
Diagnóstico CID-10 código K620: Pólipo anal.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K620""}"
Diagnóstico CID-10 código K623: Prolapso retal.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K623""}"
Diagnóstico CID-10 código K625: Hemorragia do ânus e do reto.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K625""}"
Diagnóstico CID-10 código K630: Abscesso do intestino.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K630""}"
Diagnóstico CID-10 código K631: Perfuração do intestino (não-traumática).,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K631""}"
Diagnóstico CID-10 código K632: Fístula do intestino.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K632""}"
Diagnóstico CID-10 código K635: Pólipo do cólon.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K635""}"
Diagnóstico CID-10 código K638: Outras doenças especificadas do intestino.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K638""}"
"Diagnóstico CID-10 código K639: Doença do intestino, sem outra especificação.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K639""}"
Diagnóstico CID-10 código K650: Peritonite aguda.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K650""}"
Diagnóstico CID-10 código K658: Outras peritonites.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K658""}"
"Diagnóstico CID-10 código K659: Peritonite, sem outras especificações.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K659""}"
Diagnóstico CID-10 código K660: Aderências peritoniais.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K660""}"
Diagnóstico CID-10 código K668: Outras afecções especificadas do peritônio.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K668""}"
Diagnóstico CID-10 código K703: Cirrose hepática alcoólica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K703""}"
Diagnóstico CID-10 código K704: Insuficiência hepática alcoólica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K704""}"
Diagnóstico CID-10 código K720: Insuficiência hepática aguda e subaguda.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K720""}"
Diagnóstico CID-10 código K721: Insuficiência hepática crônica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K721""}"
"Diagnóstico CID-10 código K729: Insuficiência hepática, sem outras especificações.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K729""}"
Diagnóstico CID-10 código K740: Fibrose hepática.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K740""}"
Diagnóstico CID-10 código K746: Outras formas de cirrose hepática e as não especificadas.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K746""}"
Diagnóstico CID-10 código K750: Abscesso hepático.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K750""}"
Diagnóstico CID-10 código K754: Hepatite autoimune.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K754""}"
Diagnóstico CID-10 código K766: Hipertensão portal.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K766""}"
Diagnóstico CID-10 código K768: Outras doenças especificadas do fígado.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K768""}"
"Diagnóstico CID-10 código K769: Doença hepática, sem outra especificação.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K769""}"
Diagnóstico CID-10 código K800: Calculose da vesícula biliar com colicistite aguda.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K800""}"
Diagnóstico CID-10 código K801: Calculose da vesícula biliar com outras formas de colecistite.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K801""}"
Diagnóstico CID-10 código K802: Calculose da vesícula biliar sem colecistite.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K802""}"
Diagnóstico CID-10 código K803: Calculose de via biliar com colangite.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K803""}"
Diagnóstico CID-10 código K804: Calculose de via biliar com colecistite.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K804""}"
Diagnóstico CID-10 código K805: Calculose de via biliar sem colangite ou colecistite.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K805""}"
Diagnóstico CID-10 código K808: Outras colelitíases.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K808""}"
Diagnóstico CID-10 código K810: Colecistite aguda.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K810""}"
Diagnóstico CID-10 código K811: Colecistite crônica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K811""}"
Diagnóstico CID-10 código K818: Outras colecistites.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K818""}"
"Diagnóstico CID-10 código K819: Colecistite, sem outra especificação.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K819""}"
Diagnóstico CID-10 código K828: Outras doenças especificadas da vesícula biliar.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K828""}"
"Diagnóstico CID-10 código K829: Doença da vesícula biliar, sem outra especificação.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K829""}"
Diagnóstico CID-10 código K830: Colangite.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K830""}"
Diagnóstico CID-10 código K831: Obstrução de via biliar.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K831""}"
Diagnóstico CID-10 código K835: Cisto biliar.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K835""}"
Diagnóstico CID-10 código K838: Outras doenças especificadas das vias biliares.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K838""}"
"Diagnóstico CID-10 código K839: Doença das vias biliares, sem outra especificação.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K839""}"
Diagnóstico CID-10 código K850: Pancreatite aguda idiopática.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K850""}"
Diagnóstico CID-10 código K851: Pancreatite aguda biliar.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K851""}"
Diagnóstico CID-10 código K852: Pancreatite aguda induzida por álcool.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K852""}"
Diagnóstico CID-10 código K858: Outras pancreatites agudas.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K858""}"
"Diagnóstico CID-10 código K859: Pancreatite aguda, não especificada.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K859""}"
Diagnóstico CID-10 código K861: Outras pancreatites crônicas.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K861""}"
Diagnóstico CID-10 código K868: Outras doenças especificadas do pâncreas.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""K868""}"
